aug,img_size,model,class,precision,recall,f1,support
aug_light,48,resnet50,prickly_heat,0.9523809523809523,1.0,0.975609756097561,
aug_light,56,resnet50,prickly_heat,0.9523809523809523,1.0,0.975609756097561,
aug_light,64,resnet50,prickly_heat,1.0,1.0,1.0,
aug_light,80,resnet50,prickly_heat,0.9523809523809523,1.0,0.975609756097561,
aug_light,96,resnet50,prickly_heat,1.0,1.0,1.0,
aug_light,112,resnet50,prickly_heat,0.9523809523809523,1.0,0.975609756097561,
aug_light,128,resnet50,prickly_heat,0.9090909090909091,1.0,0.9523809523809523,
aug_light,160,resnet50,prickly_heat,0.9523809523809523,1.0,0.975609756097561,
aug_light,192,resnet50,prickly_heat,0.9523809523809523,1.0,0.975609756097561,
aug_light,224,resnet50,prickly_heat,1.0,1.0,1.0,
aug_light,256,resnet50,prickly_heat,1.0,1.0,1.0,
aug_light,299,resnet50,prickly_heat,1.0,1.0,1.0,
aug_light,32,resnet50,sarcoptes_scabiei,0.7222222222222222,0.65,0.6842105263157895,
aug_light,40,resnet50,sarcoptes_scabiei,0.7857142857142857,0.55,0.6470588235294118,
aug_light,48,resnet50,sarcoptes_scabiei,0.7894736842105263,0.75,0.7692307692307693,
aug_light,56,resnet50,sarcoptes_scabiei,0.76,0.95,0.8444444444444444,
aug_light,64,resnet50,sarcoptes_scabiei,0.85,0.85,0.85,
aug_light,80,resnet50,sarcoptes_scabiei,0.9333333333333333,0.7,0.8,
aug_light,96,resnet50,sarcoptes_scabiei,0.9285714285714286,0.65,0.7647058823529411,
aug_light,112,resnet50,sarcoptes_scabiei,0.8888888888888888,0.8,0.8421052631578947,
aug_light,128,resnet50,sarcoptes_scabiei,0.9285714285714286,0.65,0.7647058823529411,
aug_light,160,resnet50,sarcoptes_scabiei,0.9333333333333333,0.7,0.8,
aug_light,192,resnet50,sarcoptes_scabiei,0.9444444444444444,0.85,0.8947368421052632,
aug_light,224,resnet50,sarcoptes_scabiei,0.875,0.7,0.7777777777777778,
aug_light,256,resnet50,sarcoptes_scabiei,1.0,0.9,0.9473684210526315,
aug_light,299,resnet50,sarcoptes_scabiei,1.0,0.95,0.9743589743589743,
aug_light,32,resnet50,tinea_corporis,0.65,0.65,0.65,
aug_light,40,resnet50,tinea_corporis,0.5789473684210527,0.55,0.5641025641025641,
aug_light,48,resnet50,tinea_corporis,0.5357142857142857,0.75,0.625,
aug_light,56,resnet50,tinea_corporis,0.6190476190476191,0.65,0.6341463414634146,
aug_light,64,resnet50,tinea_corporis,0.4838709677419355,0.75,0.5882352941176471,
aug_light,80,resnet50,tinea_corporis,0.4473684210526316,0.85,0.5862068965517241,
aug_light,96,resnet50,tinea_corporis,0.5,0.75,0.6,
aug_light,112,resnet50,tinea_corporis,0.5357142857142857,0.75,0.625,
aug_light,128,resnet50,tinea_corporis,0.7,0.7,0.7,
aug_light,160,resnet50,tinea_corporis,0.5454545454545454,0.6,0.5714285714285714,
aug_light,192,resnet50,tinea_corporis,0.625,0.75,0.6818181818181818,
aug_light,224,resnet50,tinea_corporis,0.4444444444444444,0.6,0.5106382978723404,
aug_light,256,resnet50,tinea_corporis,0.6363636363636364,0.7,0.6666666666666666,
aug_light,299,resnet50,tinea_corporis,0.5483870967741935,0.85,0.6666666666666666,
aug_light,32,resnet50,warts,0.9285714285714286,0.65,0.7647058823529411,
aug_light,40,resnet50,warts,0.9090909090909091,0.5,0.6451612903225806,
aug_light,48,resnet50,warts,1.0,0.45,0.6206896551724138,
aug_light,56,resnet50,warts,1.0,0.55,0.7096774193548387,
aug_light,64,resnet50,warts,0.9166666666666666,0.55,0.6875,
aug_light,80,resnet50,warts,0.8333333333333334,0.5,0.625,
aug_light,96,resnet50,warts,0.7222222222222222,0.65,0.6842105263157895,
aug_light,112,resnet50,warts,1.0,0.55,0.7096774193548387,
aug_light,128,resnet50,warts,1.0,0.65,0.7878787878787878,
aug_light,160,resnet50,warts,1.0,0.6,0.75,
aug_light,192,resnet50,warts,1.0,0.7,0.8235294117647058,
aug_light,224,resnet50,warts,1.0,0.4,0.5714285714285714,
aug_light,256,resnet50,warts,1.0,0.7,0.8235294117647058,
aug_light,299,resnet50,warts,1.0,0.6,0.75,
noaug,32,densenet121,atopic_dermatitis,0.6363636363636364,0.7,0.6666666666666666,
noaug,40,densenet121,atopic_dermatitis,0.6,0.75,0.6666666666666666,
noaug,48,densenet121,atopic_dermatitis,0.5769230769230769,0.75,0.6521739130434783,
noaug,56,densenet121,atopic_dermatitis,0.5909090909090909,0.65,0.6190476190476191,
noaug,64,densenet121,atopic_dermatitis,0.6,0.75,0.6666666666666666,
noaug,80,densenet121,atopic_dermatitis,0.6666666666666666,0.8,0.7272727272727273,
noaug,96,densenet121,atopic_dermatitis,0.6071428571428571,0.85,0.7083333333333334,
noaug,112,densenet121,atopic_dermatitis,0.7391304347826086,0.85,0.7906976744186046,
noaug,128,densenet121,atopic_dermatitis,0.7894736842105263,0.75,0.7692307692307693,
noaug,160,densenet121,atopic_dermatitis,0.68,0.85,0.7555555555555555,
noaug,192,densenet121,atopic_dermatitis,0.68,0.85,0.7555555555555555,
noaug,224,densenet121,atopic_dermatitis,0.72,0.9,0.8,
noaug,256,densenet121,atopic_dermatitis,0.5714285714285714,1.0,0.7272727272727273,
noaug,299,densenet121,atopic_dermatitis,0.7307692307692307,0.95,0.8260869565217391,
noaug,32,densenet121,impetigo,0.9090909090909091,1.0,0.9523809523809523,
noaug,40,densenet121,impetigo,0.9090909090909091,1.0,0.9523809523809523,
noaug,48,densenet121,impetigo,0.9090909090909091,1.0,0.9523809523809523,
noaug,56,densenet121,impetigo,0.8695652173913043,1.0,0.9302325581395349,
noaug,64,densenet121,impetigo,0.8333333333333334,1.0,0.9090909090909091,
noaug,80,densenet121,impetigo,0.9090909090909091,1.0,0.9523809523809523,
noaug,96,densenet121,impetigo,0.9090909090909091,1.0,0.9523809523809523,
noaug,112,densenet121,impetigo,0.9523809523809523,1.0,0.975609756097561,
noaug,128,densenet121,impetigo,0.9090909090909091,1.0,0.9523809523809523,
noaug,160,densenet121,impetigo,0.9090909090909091,1.0,0.9523809523809523,
noaug,192,densenet121,impetigo,1.0,1.0,1.0,
noaug,224,densenet121,impetigo,0.9523809523809523,1.0,0.975609756097561,
noaug,256,densenet121,impetigo,1.0,1.0,1.0,
noaug,299,densenet121,impetigo,1.0,1.0,1.0,
noaug,32,densenet121,prickly_heat,0.9523809523809523,1.0,0.975609756097561,
noaug,40,densenet121,prickly_heat,1.0,1.0,1.0,
noaug,48,densenet121,prickly_heat,1.0,1.0,1.0,
noaug,56,densenet121,prickly_heat,1.0,1.0,1.0,
noaug,64,densenet121,prickly_heat,1.0,1.0,1.0,
noaug,80,densenet121,prickly_heat,0.9523809523809523,1.0,0.975609756097561,
noaug,96,densenet121,prickly_heat,0.9090909090909091,1.0,0.9523809523809523,
noaug,112,densenet121,prickly_heat,0.9090909090909091,1.0,0.9523809523809523,
noaug,128,densenet121,prickly_heat,0.9523809523809523,1.0,0.975609756097561,
noaug,160,densenet121,prickly_heat,0.9523809523809523,1.0,0.975609756097561,
noaug,192,densenet121,prickly_heat,0.9523809523809523,1.0,0.975609756097561,
noaug,224,densenet121,prickly_heat,0.9090909090909091,1.0,0.9523809523809523,
noaug,256,densenet121,prickly_heat,0.9523809523809523,1.0,0.975609756097561,
noaug,299,densenet121,prickly_heat,0.9523809523809523,1.0,0.975609756097561,
noaug,32,densenet121,sarcoptes_scabiei,0.6,0.6,0.6,
noaug,40,densenet121,sarcoptes_scabiei,0.7142857142857143,0.5,0.5882352941176471,
noaug,48,densenet121,sarcoptes_scabiei,0.8888888888888888,0.4,0.5517241379310345,
noaug,56,densenet121,sarcoptes_scabiei,0.8125,0.65,0.7222222222222222,
noaug,64,densenet121,sarcoptes_scabiei,0.7857142857142857,0.55,0.6470588235294118,
noaug,80,densenet121,sarcoptes_scabiei,0.8666666666666667,0.65,0.7428571428571429,
noaug,96,densenet121,sarcoptes_scabiei,1.0,0.75,0.8571428571428571,
noaug,112,densenet121,sarcoptes_scabiei,1.0,0.65,0.7878787878787878,
noaug,128,densenet121,sarcoptes_scabiei,1.0,0.65,0.7878787878787878,
noaug,160,densenet121,sarcoptes_scabiei,0.9473684210526315,0.9,0.9230769230769231,
noaug,192,densenet121,sarcoptes_scabiei,0.9444444444444444,0.85,0.8947368421052632,
noaug,224,densenet121,sarcoptes_scabiei,1.0,0.85,0.918918918918919,
noaug,256,densenet121,sarcoptes_scabiei,0.9285714285714286,0.65,0.7647058823529411,
noaug,299,densenet121,sarcoptes_scabiei,0.9473684210526315,0.9,0.9230769230769231,
noaug,32,densenet121,tinea_corporis,0.5,0.65,0.5652173913043478,
noaug,40,densenet121,tinea_corporis,0.5,0.7,0.5833333333333334,
noaug,48,densenet121,tinea_corporis,0.45161290322580644,0.7,0.5490196078431373,
noaug,56,densenet121,tinea_corporis,0.45161290322580644,0.7,0.5490196078431373,
noaug,64,densenet121,tinea_corporis,0.56,0.7,0.6222222222222222,
noaug,80,densenet121,tinea_corporis,0.4074074074074074,0.55,0.46808510638297873,
noaug,96,densenet121,tinea_corporis,0.7,0.7,0.7,
noaug,112,densenet121,tinea_corporis,0.5769230769230769,0.75,0.6521739130434783,
noaug,128,densenet121,tinea_corporis,0.5483870967741935,0.85,0.6666666666666666,
noaug,160,densenet121,tinea_corporis,0.7,0.7,0.7,
noaug,192,densenet121,tinea_corporis,0.6086956521739131,0.7,0.6511627906976745,
noaug,224,densenet121,tinea_corporis,0.6666666666666666,0.7,0.6829268292682927,
noaug,256,densenet121,tinea_corporis,0.631578947368421,0.6,0.6153846153846154,
noaug,299,densenet121,tinea_corporis,0.8571428571428571,0.6,0.7058823529411765,
noaug,32,densenet121,warts,0.8888888888888888,0.4,0.5517241379310345,
noaug,40,densenet121,warts,1.0,0.55,0.7096774193548387,
noaug,48,densenet121,warts,0.9166666666666666,0.55,0.6875,
noaug,56,densenet121,warts,1.0,0.4,0.5714285714285714,
noaug,64,densenet121,warts,0.8333333333333334,0.5,0.625,
noaug,80,densenet121,warts,0.9090909090909091,0.5,0.6451612903225806,
noaug,96,densenet121,warts,1.0,0.65,0.7878787878787878,
noaug,112,densenet121,warts,1.0,0.75,0.8571428571428571,
noaug,128,densenet121,warts,1.0,0.7,0.8235294117647058,
noaug,160,densenet121,warts,1.0,0.65,0.7878787878787878,
noaug,192,densenet121,warts,0.9230769230769231,0.6,0.7272727272727273,
noaug,224,densenet121,warts,0.9285714285714286,0.65,0.7647058823529411,
noaug,256,densenet121,warts,1.0,0.55,0.7096774193548387,
noaug,299,densenet121,warts,0.95,0.95,0.95,
noaug,32,efficientnet_b0,atopic_dermatitis,0.6363636363636364,0.35,0.45161290322580644,
noaug,40,efficientnet_b0,atopic_dermatitis,0.6296296296296297,0.85,0.723404255319149,
noaug,48,efficientnet_b0,atopic_dermatitis,0.6666666666666666,0.7,0.6829268292682927,
noaug,56,efficientnet_b0,atopic_dermatitis,0.7142857142857143,0.75,0.7317073170731707,
noaug,64,efficientnet_b0,atopic_dermatitis,0.68,0.85,0.7555555555555555,
noaug,80,efficientnet_b0,atopic_dermatitis,0.6785714285714286,0.95,0.7916666666666666,
noaug,96,efficientnet_b0,atopic_dermatitis,0.6538461538461539,0.85,0.7391304347826086,
noaug,112,efficientnet_b0,atopic_dermatitis,0.7142857142857143,0.75,0.7317073170731707,
noaug,128,efficientnet_b0,atopic_dermatitis,0.6333333333333333,0.95,0.76,
noaug,160,efficientnet_b0,atopic_dermatitis,0.6785714285714286,0.95,0.7916666666666666,
noaug,192,efficientnet_b0,atopic_dermatitis,0.7037037037037037,0.95,0.8085106382978723,
noaug,224,efficientnet_b0,atopic_dermatitis,0.75,0.9,0.8181818181818182,
noaug,256,efficientnet_b0,atopic_dermatitis,0.7037037037037037,0.95,0.8085106382978723,
noaug,299,efficientnet_b0,atopic_dermatitis,0.7692307692307693,1.0,0.8695652173913043,
noaug,32,efficientnet_b0,impetigo,0.9090909090909091,1.0,0.9523809523809523,
noaug,40,efficientnet_b0,impetigo,0.8,1.0,0.8888888888888888,
noaug,48,efficientnet_b0,impetigo,0.9523809523809523,1.0,0.975609756097561,
noaug,56,efficientnet_b0,impetigo,0.9523809523809523,1.0,0.975609756097561,
noaug,64,efficientnet_b0,impetigo,0.8695652173913043,1.0,0.9302325581395349,
noaug,80,efficientnet_b0,impetigo,0.9523809523809523,1.0,0.975609756097561,
noaug,96,efficientnet_b0,impetigo,1.0,1.0,1.0,
noaug,112,efficientnet_b0,impetigo,1.0,1.0,1.0,
noaug,128,efficientnet_b0,impetigo,1.0,1.0,1.0,
noaug,160,efficientnet_b0,impetigo,1.0,1.0,1.0,
noaug,192,efficientnet_b0,impetigo,1.0,1.0,1.0,
noaug,224,efficientnet_b0,impetigo,0.9523809523809523,1.0,0.975609756097561,
noaug,256,efficientnet_b0,impetigo,0.9523809523809523,1.0,0.975609756097561,
noaug,299,efficientnet_b0,impetigo,1.0,1.0,1.0,
noaug,32,efficientnet_b0,prickly_heat,0.9,0.9,0.9,
noaug,40,efficientnet_b0,prickly_heat,0.9523809523809523,1.0,0.975609756097561,
noaug,48,efficientnet_b0,prickly_heat,1.0,1.0,1.0,
noaug,56,efficientnet_b0,prickly_heat,0.9523809523809523,1.0,0.975609756097561,
noaug,64,efficientnet_b0,prickly_heat,0.9523809523809523,1.0,0.975609756097561,
noaug,80,efficientnet_b0,prickly_heat,0.9523809523809523,1.0,0.975609756097561,
noaug,96,efficientnet_b0,prickly_heat,0.9090909090909091,1.0,0.9523809523809523,
noaug,112,efficientnet_b0,prickly_heat,0.8695652173913043,1.0,0.9302325581395349,
noaug,128,efficientnet_b0,prickly_heat,0.8695652173913043,1.0,0.9302325581395349,
noaug,160,efficientnet_b0,prickly_heat,0.9523809523809523,1.0,0.975609756097561,
noaug,192,efficientnet_b0,prickly_heat,1.0,1.0,1.0,
noaug,224,efficientnet_b0,prickly_heat,0.9523809523809523,1.0,0.975609756097561,
noaug,256,efficientnet_b0,prickly_heat,0.9523809523809523,1.0,0.975609756097561,
noaug,299,efficientnet_b0,prickly_heat,1.0,1.0,1.0,
noaug,32,efficientnet_b0,sarcoptes_scabiei,0.44,0.55,0.4888888888888889,
noaug,40,efficientnet_b0,sarcoptes_scabiei,0.6111111111111112,0.55,0.5789473684210527,
noaug,48,efficientnet_b0,sarcoptes_scabiei,0.6,0.6,0.6,
noaug,56,efficientnet_b0,sarcoptes_scabiei,0.7647058823529411,0.65,0.7027027027027027,
noaug,64,efficientnet_b0,sarcoptes_scabiei,0.8333333333333334,0.5,0.625,
noaug,80,efficientnet_b0,sarcoptes_scabiei,0.8666666666666667,0.65,0.7428571428571429,
noaug,96,efficientnet_b0,sarcoptes_scabiei,0.6842105263157895,0.65,0.6666666666666666,
noaug,112,efficientnet_b0,sarcoptes_scabiei,0.8095238095238095,0.85,0.8292682926829268,
noaug,128,efficientnet_b0,sarcoptes_scabiei,0.8235294117647058,0.7,0.7567567567567568,
noaug,160,efficientnet_b0,sarcoptes_scabiei,1.0,0.55,0.7096774193548387,
noaug,192,efficientnet_b0,sarcoptes_scabiei,0.9473684210526315,0.9,0.9230769230769231,
noaug,224,efficientnet_b0,sarcoptes_scabiei,0.9333333333333333,0.7,0.8,
noaug,256,efficientnet_b0,sarcoptes_scabiei,1.0,0.75,0.8571428571428571,
noaug,299,efficientnet_b0,sarcoptes_scabiei,0.9047619047619048,0.95,0.926829268292683,
noaug,32,efficientnet_b0,tinea_corporis,0.46875,0.75,0.5769230769230769,
noaug,40,efficientnet_b0,tinea_corporis,0.6,0.6,0.6,
noaug,48,efficientnet_b0,tinea_corporis,0.42857142857142855,0.6,0.5,
noaug,56,efficientnet_b0,tinea_corporis,0.4838709677419355,0.75,0.5882352941176471,
noaug,64,efficientnet_b0,tinea_corporis,0.4642857142857143,0.65,0.5416666666666666,
noaug,80,efficientnet_b0,tinea_corporis,0.55,0.55,0.55,
noaug,96,efficientnet_b0,tinea_corporis,0.45,0.45,0.45,
noaug,112,efficientnet_b0,tinea_corporis,0.5,0.55,0.5238095238095238,
noaug,128,efficientnet_b0,tinea_corporis,0.6111111111111112,0.55,0.5789473684210527,
noaug,160,efficientnet_b0,tinea_corporis,0.5925925925925926,0.8,0.6808510638297872,
noaug,192,efficientnet_b0,tinea_corporis,0.6190476190476191,0.65,0.6341463414634146,
noaug,224,efficientnet_b0,tinea_corporis,0.5185185185185185,0.7,0.5957446808510638,
noaug,256,efficientnet_b0,tinea_corporis,0.5416666666666666,0.65,0.5909090909090909,
noaug,299,efficientnet_b0,tinea_corporis,0.7368421052631579,0.7,0.717948717948718,
noaug,32,efficientnet_b0,warts,0.7,0.35,0.4666666666666667,
noaug,40,efficientnet_b0,warts,1.0,0.45,0.6206896551724138,
noaug,48,efficientnet_b0,warts,0.9,0.45,0.6,
noaug,56,efficientnet_b0,warts,0.8888888888888888,0.4,0.5517241379310345,
noaug,64,efficientnet_b0,warts,0.9090909090909091,0.5,0.6451612903225806,
noaug,80,efficientnet_b0,warts,0.8666666666666667,0.65,0.7428571428571429,
noaug,96,efficientnet_b0,warts,0.8461538461538461,0.55,0.6666666666666666,
noaug,112,efficientnet_b0,warts,0.9230769230769231,0.6,0.7272727272727273,
noaug,128,efficientnet_b0,warts,1.0,0.6,0.75,
noaug,160,efficientnet_b0,warts,1.0,0.65,0.7878787878787878,
noaug,192,efficientnet_b0,warts,1.0,0.65,0.7878787878787878,
noaug,224,efficientnet_b0,warts,1.0,0.6,0.75,
noaug,256,efficientnet_b0,warts,1.0,0.6,0.75,
noaug,299,efficientnet_b0,warts,1.0,0.7,0.8235294117647058,
noaug,80,inception_v3,atopic_dermatitis,0.7407407407407407,1.0,0.851063829787234,
noaug,96,inception_v3,atopic_dermatitis,0.6071428571428571,0.85,0.7083333333333334,
noaug,112,inception_v3,atopic_dermatitis,0.6071428571428571,0.85,0.7083333333333334,
noaug,128,inception_v3,atopic_dermatitis,0.5925925925925926,0.8,0.6808510638297872,
noaug,160,inception_v3,atopic_dermatitis,0.7,0.7,0.7,
noaug,192,inception_v3,atopic_dermatitis,0.7037037037037037,0.95,0.8085106382978723,
noaug,224,inception_v3,atopic_dermatitis,0.6785714285714286,0.95,0.7916666666666666,
noaug,256,inception_v3,atopic_dermatitis,0.7307692307692307,0.95,0.8260869565217391,
noaug,299,inception_v3,atopic_dermatitis,0.75,0.9,0.8181818181818182,
noaug,80,inception_v3,impetigo,0.8333333333333334,1.0,0.9090909090909091,
noaug,96,inception_v3,impetigo,0.9090909090909091,1.0,0.9523809523809523,
noaug,112,inception_v3,impetigo,0.9090909090909091,1.0,0.9523809523809523,
noaug,128,inception_v3,impetigo,0.9523809523809523,1.0,0.975609756097561,
noaug,160,inception_v3,impetigo,0.9090909090909091,1.0,0.9523809523809523,
noaug,192,inception_v3,impetigo,1.0,1.0,1.0,
noaug,224,inception_v3,impetigo,0.9523809523809523,1.0,0.975609756097561,
noaug,256,inception_v3,impetigo,1.0,1.0,1.0,
noaug,299,inception_v3,impetigo,0.9523809523809523,1.0,0.975609756097561,
noaug,80,inception_v3,prickly_heat,0.9523809523809523,1.0,0.975609756097561,
noaug,96,inception_v3,prickly_heat,1.0,1.0,1.0,
noaug,112,inception_v3,prickly_heat,0.9523809523809523,1.0,0.975609756097561,
noaug,128,inception_v3,prickly_heat,1.0,1.0,1.0,
noaug,160,inception_v3,prickly_heat,0.9523809523809523,1.0,0.975609756097561,
noaug,192,inception_v3,prickly_heat,1.0,1.0,1.0,
noaug,224,inception_v3,prickly_heat,1.0,1.0,1.0,
noaug,256,inception_v3,prickly_heat,1.0,1.0,1.0,
noaug,299,inception_v3,prickly_heat,1.0,1.0,1.0,
noaug,80,inception_v3,sarcoptes_scabiei,0.5454545454545454,0.3,0.3870967741935484,
noaug,96,inception_v3,sarcoptes_scabiei,0.7692307692307693,0.5,0.6060606060606061,
noaug,112,inception_v3,sarcoptes_scabiei,0.7333333333333333,0.55,0.6285714285714286,
noaug,128,inception_v3,sarcoptes_scabiei,0.7692307692307693,0.5,0.6060606060606061,
noaug,160,inception_v3,sarcoptes_scabiei,0.8823529411764706,0.75,0.8108108108108109,
noaug,192,inception_v3,sarcoptes_scabiei,0.8,0.8,0.8,
noaug,224,inception_v3,sarcoptes_scabiei,0.8947368421052632,0.85,0.8717948717948718,
noaug,256,inception_v3,sarcoptes_scabiei,0.95,0.95,0.95,
noaug,299,inception_v3,sarcoptes_scabiei,0.8571428571428571,0.9,0.8780487804878049,
noaug,80,inception_v3,tinea_corporis,0.52,0.65,0.5777777777777777,
noaug,96,inception_v3,tinea_corporis,0.5,0.65,0.5652173913043478,
noaug,112,inception_v3,tinea_corporis,0.5714285714285714,0.6,0.5853658536585366,
noaug,128,inception_v3,tinea_corporis,0.4,0.5,0.4444444444444444,
noaug,160,inception_v3,tinea_corporis,0.5172413793103449,0.75,0.6122448979591837,
noaug,192,inception_v3,tinea_corporis,0.5789473684210527,0.55,0.5641025641025641,
noaug,224,inception_v3,tinea_corporis,0.5714285714285714,0.6,0.5853658536585366,
noaug,256,inception_v3,tinea_corporis,0.5652173913043478,0.65,0.6046511627906976,
noaug,299,inception_v3,tinea_corporis,0.7,0.7,0.7,
noaug,80,inception_v3,warts,0.8333333333333334,0.5,0.625,
noaug,96,inception_v3,warts,0.9090909090909091,0.5,0.6451612903225806,
noaug,112,inception_v3,warts,1.0,0.65,0.7878787878787878,
noaug,128,inception_v3,warts,0.8571428571428571,0.6,0.7058823529411765,
noaug,160,inception_v3,warts,1.0,0.55,0.7096774193548387,
noaug,192,inception_v3,warts,0.9285714285714286,0.65,0.7647058823529411,
noaug,224,inception_v3,warts,1.0,0.55,0.7096774193548387,
noaug,256,inception_v3,warts,1.0,0.55,0.7096774193548387,
noaug,299,inception_v3,warts,1.0,0.7,0.8235294117647058,
noaug,32,mobilenet_v2,atopic_dermatitis,0.5357142857142857,0.75,0.625,
noaug,40,mobilenet_v2,atopic_dermatitis,0.5454545454545454,0.9,0.6792452830188679,
noaug,48,mobilenet_v2,atopic_dermatitis,0.5,0.75,0.6,
noaug,56,mobilenet_v2,atopic_dermatitis,0.6538461538461539,0.85,0.7391304347826086,
noaug,64,mobilenet_v2,atopic_dermatitis,0.6923076923076923,0.9,0.782608695652174,
noaug,80,mobilenet_v2,atopic_dermatitis,0.6666666666666666,0.8,0.7272727272727273,
noaug,96,mobilenet_v2,atopic_dermatitis,0.6129032258064516,0.95,0.7450980392156863,
noaug,112,mobilenet_v2,atopic_dermatitis,0.5555555555555556,1.0,0.7142857142857143,
noaug,128,mobilenet_v2,atopic_dermatitis,0.7407407407407407,1.0,0.851063829787234,
noaug,160,mobilenet_v2,atopic_dermatitis,0.76,0.95,0.8444444444444444,
noaug,192,mobilenet_v2,atopic_dermatitis,0.7692307692307693,1.0,0.8695652173913043,
noaug,224,mobilenet_v2,atopic_dermatitis,0.782608695652174,0.9,0.8372093023255814,
noaug,256,mobilenet_v2,atopic_dermatitis,0.6896551724137931,1.0,0.8163265306122449,
noaug,299,mobilenet_v2,atopic_dermatitis,0.7727272727272727,0.85,0.8095238095238095,
noaug,32,mobilenet_v2,impetigo,0.8695652173913043,1.0,0.9302325581395349,
noaug,40,mobilenet_v2,impetigo,0.8695652173913043,1.0,0.9302325581395349,
noaug,48,mobilenet_v2,impetigo,0.9090909090909091,1.0,0.9523809523809523,
noaug,56,mobilenet_v2,impetigo,0.7692307692307693,1.0,0.8695652173913043,
noaug,64,mobilenet_v2,impetigo,0.8695652173913043,1.0,0.9302325581395349,
noaug,80,mobilenet_v2,impetigo,0.9523809523809523,1.0,0.975609756097561,
noaug,96,mobilenet_v2,impetigo,1.0,1.0,1.0,
noaug,112,mobilenet_v2,impetigo,0.9090909090909091,1.0,0.9523809523809523,
noaug,128,mobilenet_v2,impetigo,0.9090909090909091,1.0,0.9523809523809523,
noaug,160,mobilenet_v2,impetigo,0.9523809523809523,1.0,0.975609756097561,
noaug,192,mobilenet_v2,impetigo,1.0,1.0,1.0,
noaug,224,mobilenet_v2,impetigo,0.8695652173913043,1.0,0.9302325581395349,
noaug,256,mobilenet_v2,impetigo,0.9090909090909091,1.0,0.9523809523809523,
noaug,299,mobilenet_v2,impetigo,1.0,1.0,1.0,
noaug,32,mobilenet_v2,prickly_heat,1.0,0.8,0.8888888888888888,
noaug,40,mobilenet_v2,prickly_heat,0.9090909090909091,1.0,0.9523809523809523,
noaug,48,mobilenet_v2,prickly_heat,0.9090909090909091,1.0,0.9523809523809523,
noaug,56,mobilenet_v2,prickly_heat,0.9523809523809523,1.0,0.975609756097561,
noaug,64,mobilenet_v2,prickly_heat,0.9090909090909091,1.0,0.9523809523809523,
noaug,80,mobilenet_v2,prickly_heat,0.9523809523809523,1.0,0.975609756097561,
noaug,96,mobilenet_v2,prickly_heat,0.9523809523809523,1.0,0.975609756097561,
noaug,112,mobilenet_v2,prickly_heat,0.9090909090909091,1.0,0.9523809523809523,
noaug,128,mobilenet_v2,prickly_heat,1.0,1.0,1.0,
noaug,160,mobilenet_v2,prickly_heat,1.0,1.0,1.0,
noaug,192,mobilenet_v2,prickly_heat,1.0,1.0,1.0,
noaug,224,mobilenet_v2,prickly_heat,0.9523809523809523,1.0,0.975609756097561,
noaug,256,mobilenet_v2,prickly_heat,0.9523809523809523,1.0,0.975609756097561,
noaug,299,mobilenet_v2,prickly_heat,0.9523809523809523,1.0,0.975609756097561,
noaug,32,mobilenet_v2,sarcoptes_scabiei,0.8125,0.65,0.7222222222222222,
noaug,40,mobilenet_v2,sarcoptes_scabiei,0.7333333333333333,0.55,0.6285714285714286,
noaug,48,mobilenet_v2,sarcoptes_scabiei,0.5833333333333334,0.35,0.4375,
noaug,56,mobilenet_v2,sarcoptes_scabiei,0.5263157894736842,0.5,0.5128205128205128,
noaug,64,mobilenet_v2,sarcoptes_scabiei,0.75,0.3,0.42857142857142855,
noaug,80,mobilenet_v2,sarcoptes_scabiei,0.7777777777777778,0.7,0.7368421052631579,
noaug,96,mobilenet_v2,sarcoptes_scabiei,0.6666666666666666,0.8,0.7272727272727273,
noaug,112,mobilenet_v2,sarcoptes_scabiei,0.9166666666666666,0.55,0.6875,
noaug,128,mobilenet_v2,sarcoptes_scabiei,0.7619047619047619,0.8,0.7804878048780488,
noaug,160,mobilenet_v2,sarcoptes_scabiei,0.9,0.9,0.9,
noaug,192,mobilenet_v2,sarcoptes_scabiei,0.9411764705882353,0.8,0.8648648648648649,
noaug,224,mobilenet_v2,sarcoptes_scabiei,0.9473684210526315,0.9,0.9230769230769231,
noaug,256,mobilenet_v2,sarcoptes_scabiei,0.9473684210526315,0.9,0.9230769230769231,
noaug,299,mobilenet_v2,sarcoptes_scabiei,0.8947368421052632,0.85,0.8717948717948718,
noaug,32,mobilenet_v2,tinea_corporis,0.36666666666666664,0.55,0.44,
noaug,40,mobilenet_v2,tinea_corporis,0.5,0.45,0.47368421052631576,
noaug,48,mobilenet_v2,tinea_corporis,0.36,0.45,0.4,
noaug,56,mobilenet_v2,tinea_corporis,0.65,0.65,0.65,
noaug,64,mobilenet_v2,tinea_corporis,0.41379310344827586,0.6,0.4897959183673469,
noaug,80,mobilenet_v2,tinea_corporis,0.5,0.6,0.5454545454545454,
noaug,96,mobilenet_v2,tinea_corporis,0.6153846153846154,0.4,0.48484848484848486,
noaug,112,mobilenet_v2,tinea_corporis,0.5625,0.45,0.5,
noaug,128,mobilenet_v2,tinea_corporis,0.5714285714285714,0.6,0.5853658536585366,
noaug,160,mobilenet_v2,tinea_corporis,0.5652173913043478,0.65,0.6046511627906976,
noaug,192,mobilenet_v2,tinea_corporis,0.5652173913043478,0.65,0.6046511627906976,
